id,people_name,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
fg0fOIPlWExZiyuiho12dg,Jenna,3,2016-05-19 03:06:45,2,1,0,,0,2.33,0,0,0,0,0,0,0,0,0,0,0
GDrgDTi_yUVUynTENrDI3Q,Natalie,1,2019-02-04 20:18:59,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
2aafS0yylU-SAtj_dbS0wA,BilliJo,7,2015-04-10 22:34:40,5,0,0,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
SW5lYHknOfFTms0ggbZHbA,Chrystle,1,2014-06-29 00:59:22,2,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
nvJK6AsUZI5j5ythvLxy5Q,Elizabeth,1,2014-11-14 13:50:25,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
55yMZkxuw8hhufGAHdN7cw,Tracy,9,2016-05-25 22:20:04,2,0,0,,0,4.11,0,0,0,0,0,0,0,0,0,0,0
iFKtpIIoGnCLuPp-eTC20A,Janet,2,2012-10-05 01:25:00,0,0,1,,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1rbVNuFr6QveWzjnz7PgLw,Victoria,8,2014-12-17 16:50:12,0,0,0,,0,2.38,0,0,0,0,0,0,0,0,0,0,0
tyhNnV3uQ1yzTNTp5WwOcA,Katie,3,2012-11-18 23:39:24,0,0,0,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
0s_a3mK1hRJD6FGl0SjCUw,Kim,2,2012-08-04 21:41:33,2,0,0,,0,3.4,0,0,0,0,0,0,0,0,0,0,0
s1UO8kpjbho0Cn80VGFgjg,Nisso,3,2015-05-02 00:37:58,0,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
WtOCPW_TAgn4RPSykPVgBw,Lawrence,2,2013-05-14 00:50:44,2,2,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
s5yW7YZQtmnQo9fCXk4e6w,Robert,3,2015-05-24 04:04:38,0,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
300eOy-BNbuCr2vE6h4Lhw,Denise,1,2019-10-03 15:20:03,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
_NMhMv56HvPTqw1MeoyeXA,John,3,2016-02-02 20:24:29,1,1,0,,0,2.33,0,0,0,0,0,0,0,0,0,0,0
lkct9YBPiwTxgyCCuQxqrQ,Mandy,5,2013-01-04 01:32:39,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
N2trLlmy7w0T7PBzJC4r1w,Nicole,5,2017-07-28 22:28:45,0,0,0,,0,2.6,0,0,0,0,0,0,1,0,0,0,0
B-1F9ozN-b7LvgBJE-ARVQ,Dupont,5,2013-08-24 16:55:11,3,0,0,,1,4.2,0,0,0,0,0,0,1,0,0,0,0
OUHHsp7UrLkxvSWfApxVrA,Ralph,6,2015-04-03 22:31:13,3,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
wql-4WlnlUY76j4qFYzlcw,Foyell,1,2021-06-19 21:16:30,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
vfL96vLlXm6nvnR2t5Sl7w,Deadfrvr,3,2019-04-23 21:17:45,0,0,0,,0,2.6,0,0,0,0,0,0,0,0,0,0,0
-nEeou39q6TqMoRwhS2MBw,Chris,31,2015-11-02 00:12:06,21,5,1,,0,2.05,0,0,0,0,0,1,0,0,0,0,0
ZbxwSN7eDTzchdkNpkgofw,Kelsey,1,2018-04-04 23:18:20,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
4Ny2SEM9shOU38Ohk2Gb_w,Daniel,1,2020-01-05 17:51:03,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
PpZ5zXYh9IPe4xk2ImbfwQ,Larry,4,2013-01-09 15:07:50,6,0,1,,0,3.5,0,0,0,0,0,0,0,0,0,0,0
KNXDILwaVEx22c7okc9EGQ,Tonya,4,2017-04-29 03:58:48,1,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
u8XtwYmbSUYjSXso2SSGeQ,Ashlee,2,2017-02-12 00:24:55,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
KabQvnjh48AP8SP0LeSKng,Maureen,1,2013-03-13 00:28:18,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
hcd6nwigGcfM4BQHrKp7CQ,Linda,4,2016-07-19 15:41:42,0,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
k4maGarjjqzGcLXdsMAjLw,Joe,4,2017-06-03 16:44:49,0,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
4QC80NqCHUPrBKr_AqBFOw,Jameela,2,2018-03-28 15:49:17,7,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
-s33VOhqP5uk4xpRGqDMkg,Madelyn,2,2015-08-01 21:09:44,2,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
YEnGRR5-YoIjZZu87H7ukw,Nancy,1,2018-03-09 01:26:57,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
vSHUTNJKjLWvrNk3Uavpqg,Angelica,1,2015-12-31 22:51:12,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
Klil3GzW9aMdKfcnuU28TQ,Evelyne,4,2017-11-19 23:06:44,0,0,0,,0,2.75,0,0,0,0,0,0,0,0,0,0,0
EiJigOrgJEOuBwpRJsRuXQ,Morgan,66,2013-03-25 03:31:09,47,11,11,,2,3.61,0,0,0,0,0,0,4,0,0,0,0
NvQoqzVsSP5L6JJ7pLPhOg,Rhonda,2,2016-04-29 16:20:16,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3ULXBovSiP-NEefKHdsicg,Kentrell,2,2021-08-31 02:44:51,1,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
hbjR8IUslYHQPyojIw0V3Q,Marisol,5,2014-05-29 22:50:43,2,0,0,,0,3.6,0,0,0,0,0,0,0,0,0,0,0
N0UkeSsvJNrusLdqI2GBkQ,Robert,1,2015-10-19 21:25:40,5,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
lwKMpeRzmjK9P5PkFY6pzQ,Alyssa,2,2015-02-07 18:52:20,2,0,1,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
2UUFym-sNCuI1_IiiTlqpw,Gina,6,2017-07-25 18:15:23,0,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
IR3EpdoTmIoue2O6s0B5Jg,Jim,3,2014-02-22 16:13:35,11,1,0,,0,2.33,0,0,0,0,0,0,0,0,0,0,0
MlIJ-B-ZR2hmta1uda4QpQ,S,4,2014-08-16 04:00:28,2,0,1,,0,2.25,0,0,0,0,0,0,0,0,0,0,0
L8EzMf11Ud049gI96qIhtg,Wallace,8,2015-07-10 20:13:56,4,2,0,,0,2.56,0,0,0,0,0,0,0,0,0,0,0
6YjcNf-CAJEN3wYhertBbw,Ellie,2,2017-10-11 19:32:15,0,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
c4Ma8ZwRAShHn4KsSXMC_Q,Zakye,3,2014-05-12 14:53:20,1,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
NfK10XpP6YUbgFYMtVYWDQ,Anastasia,1,2019-06-16 05:48:53,2,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
cFcYhCtlxoeog2xQZk0DtA,Patty,3,2010-07-11 23:19:31,2,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
mZr-1eUcjUZrRNGlZpFWew,Nicole,2,2014-08-05 18:00:37,2,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
fn-R3zrcizMnGeKra97tFw,Ruby,3,2014-01-26 18:43:53,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
Oew8uR-4l0eWpTcAdZ1mvA,Tim,2,2014-01-23 03:03:02,1,1,1,,0,4.5,0,0,0,0,0,0,0,0,0,0,0
QzLEJuj3bK1nxuabg9Cvug,Chuck,5,2014-03-30 20:05:14,1,0,0,,0,2.2,0,0,0,0,0,0,0,0,0,0,0
t34w8tLkZoAuVn92cVDsvw,Melanie,3,2011-09-04 01:51:33,0,1,0,,0,2.67,0,0,0,0,0,0,0,0,0,0,0
2fDlFQGtEsXdN64qIU72Tw,Nick,5,2015-09-18 00:14:36,0,0,0,,0,4.8,0,0,0,0,0,0,0,0,0,0,0
A0wIBiNn75BbUFuauWSOOg,Amy,1,2021-08-22 00:20:28,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
M3dutzu3RmMuRcW7UbAr5g,Kelsey,2,2014-04-29 02:25:24,2,1,0,,0,3.0,0,0,0,0,0,0,1,0,0,0,0
H0OcBPsQk6Gd9k2uT6A8Hw,Kai,15,2014-08-22 21:50:24,6,1,1,,0,3.94,0,0,0,0,0,0,0,0,0,0,0
r_DrKHd5-QaymKTHIzr6jA,Jeremy,3,2019-05-28 14:46:15,0,0,0,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
LVTm5gZBbqyvXe-kQlDiWw,Natalie,3,2015-05-27 22:21:20,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_jsJVQqEbcIjjr1PgmH35Q,Theresa,2,2020-12-12 20:54:35,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
zOa5jwhy-30IIeJsYnqTAA,Scy,14,2008-03-03 23:29:18,14,2,4,,0,3.88,0,0,0,0,0,0,0,0,0,0,0
ikJ1WoG1_aBYnriCnVsvbQ,Noelle,4,2013-02-10 19:42:24,9,2,3,,0,3.5,0,0,0,0,0,0,0,0,0,0,0
hZuUy2YA5wo7TKr-KC6VuQ,Claudine,1,2016-12-29 15:42:46,0,0,1,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
PwHu-0ME6iK-4DKkHrjHJQ,Obi-Wan,2,2021-10-03 21:38:19,0,0,1,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
ItBmvQjmbL-LonaZYn7ukA,Jackie,4,2012-02-21 22:30:51,1,0,0,,0,4.25,0,0,0,0,0,0,0,0,0,0,0
SohE4XTeJFuqHKC-hRTROg,Lexi,5,2015-01-22 01:09:12,0,1,0,,0,2.4,0,0,0,0,0,0,1,0,0,0,0
9B7g18PZhsgE7O8UbjItfA,Livdoesrandom,1,2019-02-09 18:04:35,1,1,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
G3_F0t9GyEzJPtoUxret-Q,Steve,33,2017-03-03 17:23:44,35,5,5,,0,2.19,0,0,0,0,0,0,0,0,0,0,0
REiWiJXASa1m19pnrhWAOQ,Mya,2,2015-04-17 00:47:12,1,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
tpZ9HcOPR5kxBpWrJEFdEQ,John,12,2012-11-09 22:39:14,3,0,1,,0,4.31,0,0,0,0,0,0,0,0,0,0,0
-yILsvXQDF1CM0e1q1Xmdw,Suzanne,1,2018-05-28 22:02:27,0,0,0,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
WhNjVXpKUijRsnivqQmeiQ,Nita,5,2013-09-19 23:14:37,1,0,0,,0,4.17,0,0,0,0,0,0,0,0,0,0,0
X7WMz1w4tEmYWmAIj2oOOw,Jennifer,6,2013-09-09 00:13:13,0,0,0,,0,4.67,0,0,0,0,0,0,0,0,0,0,0
0HcCLz-ffge5snCtX9kUKA,Kortnee,1,2019-05-16 14:02:33,3,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
7bgHSSUvVkDm9EOsyKtSNg,Donna,3,2011-09-20 13:59:32,1,0,0,,0,1.33,0,0,0,0,0,1,0,0,0,0,0
KlpPf5YQnmxWCc5ifZLtaQ,Fran,6,2013-04-08 18:42:19,3,1,0,,0,4.33,0,0,0,0,0,0,0,0,0,0,0
4-YdL3XSCcpa8gaIhlU5pw,Nick,1,2016-02-13 19:48:22,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
-yZ3quN-f9amOmv9tIK6dA,Carl,3,2015-09-30 21:43:04,6,0,1,,0,2.33,0,0,0,0,0,0,0,0,0,0,0
NawjVFC6ws2YMveEIV0_rw,Jaime,3,2015-12-18 03:48:29,0,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
7VAMWKBUkvTSRfGx0yEi-A,Chris,1,2012-07-04 02:33:49,0,0,0,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
Ee1NbGIHJMyROuli9Cq2Aw,Brittany,2,2015-05-02 20:24:27,0,3,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
rkkk848zdxaOO8S1bgjMXA,Crazy Maloco,8,2016-06-28 00:03:45,8,2,1,,0,1.89,0,0,0,0,0,0,0,0,0,0,0
GTWpZYSwDemmL83s4ZUgbg,Jason,4,2012-08-07 14:38:46,2,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
2DyUFhVsFzQDxtvegI2zgQ,John,1,2020-07-10 13:29:09,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
8R-96RXgz96E0pf88hwW5A,Salina,6,2018-07-19 09:39:34,1,2,0,,0,1.5,0,0,0,0,0,0,0,0,0,0,0
4dHqoYErtyxr1-B9BOplZQ,Brittany,2,2018-09-15 16:35:52,0,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
OoE99ph5_0Idr_RNETbsKA,Lauren,2,2019-06-17 08:22:54,0,1,0,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
OWoWyLeFCrw8erEUCmE-1w,Nancy,6,2013-12-22 05:07:18,27,7,4,,0,2.14,0,0,0,0,0,4,0,0,0,0,0
4qShZZeNhiC7E7WxknioKQ,Katreen,8,2015-01-18 19:55:45,2,0,0,,0,4.5,0,0,0,0,0,0,0,0,0,0,0
H6DRoAC_MqVMq3NdR_KM_A,Kelsey,1,2015-07-29 05:07:06,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
IvVFpimD48OjM9g3L7iPmw,Douglas,5,2014-06-15 19:24:17,17,0,0,,0,4.2,0,0,0,0,0,0,0,0,0,0,0
LxGHoMel5jGRtPs9QoocMw,Lesane,2,2018-06-02 21:53:51,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
Qa0aB3dbpUlUQcGiNIoElA,Lyd,3,2020-06-26 18:30:49,1,0,2,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
yRBOYQtLIuXGkq-15T31Eg,Gina,2,2020-04-28 21:11:27,1,0,0,,0,1.75,0,0,0,0,0,0,0,0,0,0,0
44X2nBLzAIBcHNh8IK8EmQ,Steve,1,2015-10-30 01:20:42,3,2,0,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
ET2VlTWDvpxliZzGvazUZw,Beth,3,2018-10-09 16:10:31,2,0,1,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
v1U5GZdEl3LGUI3DyTdTww,Latasha,13,2012-12-27 18:33:21,5,0,1,,0,4.31,0,0,0,0,0,1,1,0,0,0,0
c3Y86cBp9HABwmreYT6p_A,Alissa,8,2015-12-14 03:25:05,5,2,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
mIv8ytAcryKNyFoNSPZAig,daniel,27,2011-01-31 00:35:49,64,21,11,,0,4.07,0,1,0,0,0,0,1,0,0,0,0
sNb-zvW8sL30hxnAdQqZBg,Justin,1,2017-12-17 03:14:05,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
P4Yab6Z9R4a_SMVC-nFnvA,I,1,2019-02-04 00:06:05,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
GeqlM8hdZHQs-Ad30MlUTw,Scott,7,2011-04-23 00:09:18,1,3,0,,0,3.29,0,0,0,0,0,0,0,0,0,0,0
kCxxTq_hiaIwqMRsg8QQvw,D,1,2013-02-22 16:57:49,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
9xXNjQEuX5bFRMzI6wgasA,Jay,3,2012-04-22 16:18:22,14,0,0,,0,1.67,0,0,0,0,0,0,0,0,0,0,0
odrDjdkgG8_XGsVI2od9Yw,Courtney,3,2017-02-15 21:25:32,6,1,0,,0,3.25,0,0,0,0,0,0,0,0,0,0,0
VepzbZ6VG_3Od9MnbBxO8g,Jim,1,2012-12-30 00:56:45,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
4jdVD-q_10BFPJDIdKc9mQ,Rollen,1,2021-03-15 21:17:42,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
_55TvVscbi8C1b_Gdpn4ww,Ena,1,2018-06-05 23:15:41,0,1,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
YA-t6cy_hcDovkAANCsIAQ,Melanie,1,2018-10-26 02:32:17,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
RjisdL9HVhVhaNKbghzfQw,Tamara,1,2018-12-20 19:36:54,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
oJB4_52SJxP0dMz_udvvgw,Tim,1,2018-05-11 02:11:19,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
fnxGvL202LbBIiaq5Gj1GQ,Elizabeth,4,2021-02-24 16:20:39,3,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
CN2vmKXyD-_x4I86Hme5Rg,Denise,5,2013-03-30 20:11:44,2,0,0,,0,1.8,0,0,0,0,0,0,0,0,0,0,0
BeQ4iqU7rZmUrh3LSc6Rdw,Jim,2,2011-11-27 23:03:34,7,0,0,,0,1.5,0,0,0,0,0,0,0,0,0,0,0
lpGYOlT1djBi4NXv_6wObg,J,3,2014-07-10 13:57:04,2,9,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
JQDyp2tS3MqQXzIv_5Xqww,Dave,7,2013-11-20 00:29:06,5,1,1,,0,4.5,0,0,0,0,0,0,0,0,0,0,0
RlVsKzeBxIhQbD_wQOOJhg,Frank,7,2016-09-14 23:31:42,1,2,0,,0,3.29,0,0,0,0,0,0,0,0,0,0,0
a2antrooZTcV9R9c4RbSOA,Erin,3,2015-01-22 08:54:03,3,0,1,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
rUFARRRjkZ57UGOj37uChg,master,1,2021-06-24 20:15:16,1,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
NqWO_n-IQP8vSJ86odcZSw,John,3,2010-12-29 15:07:02,2,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
5Zo2YxqYMa_X8_D3xURJQA,jeremy,6,2011-04-16 20:18:49,4,0,0,,1,4.5,0,0,0,0,0,1,0,0,0,0,0
SU4yiLWYIOrVTaCDtBvu2w,Stefanie,4,2011-10-13 01:11:57,4,2,1,,0,3.0,0,0,0,0,0,0,1,0,0,1,0
_h9jgHRG6wc1TFP8tIn3YA,Marie,4,2010-02-18 19:57:10,0,0,0,,1,3.5,0,0,0,0,0,0,0,0,0,0,0
2yYa-auGCSe6O0rB5FZUZQ,nereida,4,2011-04-29 02:31:10,4,0,2,,0,4.75,0,0,0,0,0,0,0,1,1,0,0
F-_q6Xnsl-bruW6L8gIJXg,Judi,1,2010-08-13 22:12:14,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
SZ6-UU3HIFc4bRMTej2GOA,Tobey,6,2012-11-02 02:36:44,4,2,1,,0,4.5,0,0,0,0,0,0,0,0,0,0,0
9gdwhSrLwBIVNwHQqaghfw,Wendy,152,2011-12-23 17:15:34,85,25,50,"2019,20,20,2021",3,3.74,3,0,0,0,0,4,9,4,4,6,1
SJoiuny9mhG8Gy-KIFynMA,Louise,1,2012-05-10 07:08:31,0,1,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
idbe_1RyxFW5ci9VyL0lRA,Phillies08,13,2012-08-22 21:31:39,5,7,2,,1,3.14,1,0,0,0,0,0,1,1,1,0,0
6EtKCEFh8DPAxdRvv7Jh9A,Kathleen,7,2011-10-19 15:01:29,0,0,0,,0,2.71,0,0,0,0,0,0,0,0,0,0,0
_OKH6x7Lmkh1Cjl1kncWTw,Rhonda,30,2013-02-25 14:08:21,19,5,7,,1,4.19,6,0,0,0,0,1,1,3,3,2,0
Ih8oLL1JBycbOgmHZgu67g,Dale,2,2011-07-06 13:46:36,1,0,1,,0,4.2,0,0,0,0,0,0,0,0,0,0,0
P1hVIMJhwvQBFUEkJu6zDw,Ian,1,2013-03-16 23:25:57,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
QVN9meFIrnhpq7_OFgBswQ,Satiara,4,2014-04-02 02:20:45,1,0,0,,0,3.75,0,0,0,0,0,0,0,0,0,0,0
jCl_I93PEso38QLp69brKw,Stephanie,2,2017-07-06 14:38:26,0,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
q08FJvmypr00Ql1qaygcLg,Tammy,2,2013-04-07 12:37:15,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
5rDhugX_HuTX6KN5ke6hCg,Ryan,2,2016-01-04 04:23:29,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
6YBVHdZ6KKTZSEnn_x53uQ,Danver,78,2015-06-14 23:06:52,138,60,82,,8,3.67,1,1,0,0,0,2,2,3,3,2,1
BgWcpPGVQbQRdHp2zTgeTg,Conor,12,2015-08-24 23:47:16,17,3,0,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
rFgh7i-AQesQtxJnt6LQMw,Angelica,1,2016-06-10 01:09:40,2,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
_cWd9GlhAtwRUjFzmwh-Rg,Victoria,1,2012-04-20 03:36:03,0,0,0,,1,1.0,0,0,0,0,0,0,0,0,0,0,0
2jSE8SXfKK4V3BNLdhyBBw,Matt,3,2015-07-12 17:06:39,1,0,1,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
JMR590qUlhB-qmMBsHbYGA,Chekesha,1,2011-11-14 16:54:32,1,0,0,,0,4.0,0,1,0,0,0,0,0,0,0,0,0
uQvwBABw7ymoDm1D8WmgsA,Mina,14,2015-01-22 23:22:02,6,0,0,,0,3.5700000000000003,0,0,0,0,0,0,0,0,0,0,0
yP4piPl2wQ5Hph4oZF_0PA,Carolina,2,2016-12-20 20:34:53,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
X-kk8H2nn0TyXSi4ODyNsA,Jennifer,5,2017-06-06 15:51:26,8,0,0,,0,1.8,0,0,0,0,0,0,0,0,0,0,0
IYrnNpaF-i5dBrvnzDnxlg,Kevanne,2,2015-05-25 00:21:32,2,0,2,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
0LJBN97VdLamffCgO7rYxw,Melissa,2,2017-02-08 06:10:36,3,0,1,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
bmV03jfwux7mYaLwDEk2pA,Joshua,1,2017-08-12 20:36:32,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
sV-ADFLeFzWxsR6gfZ-LRQ,Chelsea,17,2013-06-22 17:05:12,26,4,11,,0,3.53,2,0,0,0,0,2,1,1,1,1,0
vGJuTTT_z3hx-V7h9SSvTw,Marie,5,2016-03-07 13:36:25,2,0,0,,1,3.8,0,0,0,0,0,0,0,0,0,0,0
wa1pS9JQ2L_74dJcL3zsNw,Eric,1,2012-08-24 19:28:30,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
Ky0i7Cp6B0yIKxJVOOi0KA,Kim,1,2012-12-17 16:33:28,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
z1yXXvNeEC1a2fzcsU-OLw,Mark,4,2013-05-11 02:26:52,1,0,2,,0,3.75,0,0,0,0,0,0,0,0,0,0,0
Y7KWYdVrlH7qwFr6APtILw,Rasool,2,2016-07-11 17:31:25,0,0,1,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
mxa7_K6t5xSI5ZI6KlAPjg,Joshua,3,2014-09-15 00:04:29,0,1,0,,0,3.33,0,0,0,0,0,0,0,0,0,0,0
KDKOE3OHvzg08BdKDabKkQ,Annie,5,2012-05-29 22:34:23,0,0,1,,0,4.4,0,0,0,0,0,1,0,0,0,0,0
QNw1W1WlnceCjrYrY89VBg,Tenki,2,2016-01-04 18:40:35,3,1,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
gvW7W0l9P_C8ngkna5fEfQ,Rachel,30,2013-07-30 20:08:44,22,2,7,,0,4.23,0,0,0,0,0,0,1,0,0,0,0
N7zDvVaGV2VEOlv7qfZaWQ,Jeremy,8,2016-04-30 17:38:31,10,2,2,,0,3.38,0,0,0,0,0,1,0,0,0,0,0
N_71_YYR7ZJvUlBGeUcY-g,Teri,4,2016-01-21 11:33:38,3,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
yLB0WQb_n5s46-Y92pG4Cg,robin,18,2010-12-12 04:46:12,7,4,1,,0,1.22,0,0,0,0,0,0,0,0,0,0,0
U-yHsDTThptnYpf9WvKRTw,Jeffrey,1,2013-01-15 17:55:23,0,0,0,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
JJQYlJAfnmxoaafYB07EOg,Justin,2,2017-10-17 21:01:03,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
vXxI9TLFWRXFcbjHAVXdvg,Scott,7,2016-06-22 22:34:22,5,6,2,,0,1.95,0,0,0,0,0,0,0,0,0,0,0
bi0BaxEP6TOt7dOqWgjb1Q,James,3,2015-05-24 16:57:43,2,1,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,1
5-uXWUyrbllYhbT_kpjIBw,Derek,3,2015-11-18 05:20:55,0,0,0,,0,4.0,0,0,0,0,0,0,1,0,0,0,0
9KR8Zpx_5528-OTgNwabGQ,Henry,4,2015-05-17 23:24:21,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
H-jPb2moqvo4PswqI9W3fg,Portia,1,2016-02-17 18:49:00,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
vQN2eK4jebT8sxdxRd1O5w,Tehmina,19,2014-05-27 20:35:23,12,2,1,,0,4.58,0,0,0,0,0,2,0,0,0,0,0
_JPsJKUIXR3v8Q79TP41-g,Ron,1,2010-08-02 19:32:01,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
BalHsMErq7sdgX9_evB1lw,Roslyn,1,2014-03-14 01:12:00,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
-f7Krw5O07Q77rqhCMSQpA,Patricia,6,2015-03-19 21:14:08,4,0,0,,0,2.25,0,0,0,0,0,0,0,0,0,0,0
n0X7OXucXJry_GjyF6-eDQ,Frank,7,2015-08-11 16:08:55,6,0,0,,0,3.43,0,0,0,0,0,0,0,0,0,1,0
MlibQwtU5AzdWoTCUUHy7A,Charissa,1,2013-03-10 21:39:12,1,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
U6LTh37Gio_a6IjYHSYr9w,Jeremy,3,2014-10-30 22:46:35,4,0,0,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
csKFNz-PjEQ9-hIphDjCeg,Martie,13,2013-05-31 14:00:40,8,2,0,,0,2.54,0,0,0,0,0,0,1,0,0,0,0
KcKDNf5ecqdgmX8j98z-2Q,Robin,1,2015-05-22 23:45:41,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
i7E8aTTh2QCbnlaeY4G12A,Alexia,2,2016-12-15 00:07:56,1,1,0,,1,3.5,0,0,0,0,0,0,0,0,0,0,0
